date,blh,wind_u10,wind_v10,temp_2m,surface_pressure,precip,wind_speed,precip_log1p,blh_log
2019-01-01,133.29413,-0.9119523,-0.30386925,268.07126,84985.664,0.00024271011,0.96124583,0.00024268066,4.892558
2019-01-02,124.73789,-1.1109232,-0.30859375,268.70508,84779.695,8.2969666e-05,1.1529876,8.2966224e-05,4.826215
2019-01-03,97.34824,-0.6777509,-0.56540614,268.7084,84559.88,9.536743e-07,0.88262695,9.5367386e-07,4.5782948
2019-01-04,132.3576,-1.7410812,-0.040100098,271.62674,85032.49,0.00023317337,1.741543,0.00023314619,4.8855076
2019-01-05,151.72395,-1.4433416,-0.18281491,272.7794,84676.38,7.43866e-05,1.4548733,7.438383e-05,5.022063
2019-01-06,163.33524,-1.1936964,-0.23900287,271.57547,83810.11,0.00049448013,1.2173879,0.0004943579,5.0958047
2019-01-07,139.79005,-0.839927,0.24387805,272.09543,84007.555,0.0041332245,0.87461644,0.004124706,4.9401417
2019-01-08,322.67175,-2.0706444,0.5436204,272.13956,84175.125,0.001455307,2.1408155,0.001454249,5.7766356
2019-01-09,284.43353,-0.5157426,0.53750867,270.43295,83905.89,0.0030155182,0.74492013,0.0030109806,5.6505
2019-01-10,127.89313,-0.5548375,-0.6471259,265.17368,85073.78,9.536743e-07,0.8524181,9.5367386e-07,4.851195
2019-01-11,78.92071,-0.547781,-0.70413464,265.62375,85154.375,0.0,0.89211524,0.0,4.3684435
2019-01-12,88.84663,-0.74044865,-0.6727187,266.3396,84603.21,0.0,1.0004072,0.0,4.486912
2019-01-13,99.92959,-0.65121585,-0.5910657,267.6163,83969.4,0.0016098022,0.8794548,0.0016085079,4.604466
2019-01-14,101.74926,-0.9058005,-0.49197006,268.00598,83886.73,0.00029993057,1.0307808,0.0002998856,4.6225114
2019-01-15,163.73793,-1.4987837,0.39539275,271.93808,84270.62,0.00069475174,1.5500606,0.0006945105,5.098267
2019-01-16,200.89648,-1.7080008,0.12591743,274.03958,83817.54,0.00046300888,1.712636,0.00046290172,5.3027897
2019-01-17,142.25154,0.21773593,-1.038217,270.2856,83561.28,0.0025177002,1.0608032,0.002514536,4.957597
2019-01-18,131.70123,0.10764313,-0.6905511,266.17172,84586.305,0.0002169609,0.69889045,0.00021693738,4.880536
2019-01-19,101.04013,-0.29327965,-0.6280346,264.94177,84792.9,0.0,0.69313806,0.0,4.6155176
2019-01-20,91.61306,-0.57150966,-0.6274357,264.7232,85018.78,0.0,0.8487042,0.0,4.517574
2019-01-21,96.015015,-0.62522954,-0.5475178,265.11145,84919.37,0.0,0.8310762,0.0,4.5645046
2019-01-22,105.655846,-0.49560472,-0.56053925,265.9332,84669.07,0.0,0.74821675,0.0,4.6601872
2019-01-23,116.22449,-0.7245777,-0.45144334,266.86157,84823.21,4.7683716e-07,0.853706,4.7683704e-07,4.7555237
2019-01-24,119.50234,-0.98618,-0.33140945,269.3906,84745.16,5.722046e-06,1.0403764,5.7220295e-06,4.783336
2019-01-25,87.160675,-0.7775402,-0.41088167,270.8209,84555.055,0.00068330765,0.87942743,0.0006830743,4.4677534
2019-01-26,154.70123,-1.0140864,-0.2051131,271.73184,84635.19,5.38826e-05,1.034622,5.3881147e-05,5.041496
2019-01-27,162.1115,-1.2855848,-0.15395737,274.72702,84289.96,0.00017499924,1.2947707,0.00017498393,5.0882845
2019-01-28,110.03387,-0.3961544,-0.98657227,275.30606,83932.68,0.0027928352,1.0631384,0.0027889425,4.700788
2019-01-29,243.56795,0.025068283,-0.7357362,274.58246,84327.26,0.005097389,0.73616314,0.0050844415,5.495396
2019-01-30,135.99156,-0.79256886,-0.22552872,271.58582,84839.15,4.7683716e-07,0.82403195,4.7683704e-07,4.912593
2019-01-31,165.30075,-0.7817109,0.010103226,270.965,84633.22,4.6253204e-05,0.7817762,4.6252135e-05,5.1077666
2019-02-01,175.3585,-1.0362371,0.09869131,272.31943,84491.336,0.00094509125,1.0409262,0.0009446449,5.1668324
2019-02-02,137.78322,0.061625797,-0.7016525,272.65884,84480.73,0.0069937706,0.70435363,0.0069694277,4.9256816
2019-02-03,157.54893,-0.026337942,-0.7895546,269.69626,85022.055,0.0012927055,0.78999376,0.0012918707,5.0597363
2019-02-04,110.497826,-0.48695883,-0.85468036,267.99466,85559.125,0.0,0.9836704,0.0,4.7049956
2019-02-05,85.72839,-0.63740283,-0.76625377,268.60925,85747.586,0.0,0.9967082,0.0,4.4511843
2019-02-06,83.276726,-0.7239297,-0.7241936,269.6481,85471.29,0.0,1.0239779,0.0,4.422169
2019-02-07,83.60095,-0.7138112,-0.45336023,271.73526,84947.54,0.00033950806,0.8456133,0.00033945043,4.426055
2019-02-08,112.07495,-0.6479766,-0.47153726,273.10226,84664.47,0.0023245811,0.80138695,0.0023218836,4.7191677
2019-02-09,138.22653,-0.23166275,-0.0533638,272.74295,84436.18,0.000518322,0.23772952,0.0005181877,4.928894
2019-02-10,147.68379,-0.44664764,-0.33455276,271.6797,84516.28,0.00037574768,0.55804986,0.0003756771,4.9950733
2019-02-11,165.49089,-0.4211254,-0.7630679,270.8716,84567.68,0.0023593903,0.87156135,0.0023566112,5.1089163
2019-02-12,194.62553,-0.6196473,-0.41238657,269.6589,84799.24,5.722046e-06,0.74432886,5.7220295e-06,5.271077
2019-02-13,126.60791,-0.44802347,-0.5022748,270.3447,85020.15,0.0,0.6730565,0.0,4.841095
2019-02-14,169.71252,-0.59084576,-0.45631662,271.98734,84616.24,0.002096653,0.7465411,0.002094458,5.134106
2019-02-15,154.99986,-0.55367595,-0.7910576,272.67148,84205.87,0.003165722,0.96557194,0.0031607216,5.043424
2019-02-16,255.89864,0.4109243,-0.6333173,272.5734,84259.26,0.00047397614,0.75495005,0.00047386385,5.544781
2019-02-17,372.04102,0.81362087,-0.8283717,270.80957,84411.3,0.00011205673,1.161111,0.00011205045,5.919004
2019-02-18,450.5892,0.8001766,-0.29589462,272.24332,84058.43,8.2969666e-05,0.8531332,8.2966224e-05,6.110556
2019-02-19,421.68228,0.82353336,-1.1539007,271.1044,84362.71,1.4305115e-05,1.4176368,1.4305013e-05,6.0442524
2019-02-20,191.00581,-0.44518027,0.007944743,269.23874,84890.46,0.0,0.44525117,0.0,5.252304
2019-02-21,226.0388,-0.37726465,-0.10532951,269.98175,84725.9,0.0,0.39169237,0.0,5.4207067
2019-02-22,259.32327,-0.6540082,0.07529831,271.12326,84642.72,0.0,0.65832865,0.0,5.5580754
2019-02-23,237.94417,-0.41232744,-0.09950384,271.65503,84946.98,0.0,0.42416382,0.0,5.472036
2019-02-24,255.24257,-0.19228618,-0.3825283,272.04605,85002.82,2.4795532e-05,0.42813766,2.4795225e-05,5.5422144
2019-02-25,387.35718,0.21918742,-0.10042381,272.62106,84828.68,3.33786e-05,0.24109763,3.3378044e-05,5.9593472
2019-02-26,347.34177,-0.71636647,0.53910255,273.70193,83938.82,0.0013132095,0.8965559,0.0013123481,5.8503094
2019-02-27,200.4506,-0.62525815,-0.56374615,273.88885,83076.77,0.0050940514,0.8418774,0.0050811204,5.300568
2019-02-28,186.27234,-0.8486207,-1.6261088,270.2576,83017.875,0.009695053,1.8342265,0.0096483575,5.2272096
2019-03-01,225.89459,-0.17328708,-0.31816864,267.27625,83338.68,6.055832e-05,0.3622978,6.0556486e-05,5.4200687
2019-03-02,290.58133,-1.2245375,0.6154957,270.92905,83642.91,0.0009326935,1.3705207,0.0009322588,5.6718836
2019-03-03,240.17097,-0.39435387,0.0059223175,272.24304,84080.414,0.0050382614,0.39439833,0.0050256117,5.481351
2019-03-04,141.47624,-0.45892334,-0.17790668,270.7606,84428.6,0.0005440712,0.49220058,0.00054392323,4.9521317
2019-03-05,243.68416,-0.47345543,-0.08915583,272.48227,84709.26,1.1920929e-05,0.4817767,1.1920858e-05,5.495873
2019-03-06,239.27539,-0.4342791,-0.1214269,273.65726,84636.32,0.0,0.4509355,0.0,5.4776154
2019-03-07,295.92847,-0.016242346,-0.6387825,274.65237,84405.414,0.00035953522,0.638989,0.0003594706,5.690118
2019-03-08,356.88126,-0.6303819,-1.3205141,274.61432,85135.66,5.197525e-05,1.463263,5.19739e-05,5.8774033
2019-03-09,239.96288,-0.56971616,-0.22082138,272.99808,85355.01,0.0,0.61101437,0.0,5.480484
2019-03-10,226.03374,-0.32288232,-0.11921438,274.33328,84656.18,0.0,0.34418756,0.0,5.4206843
2019-03-11,382.1548,-0.035407383,0.110490166,276.88242,84551.54,3.8146973e-06,0.11602483,3.81469e-06,5.9458256
2019-03-12,327.1269,-0.8450387,0.54987526,278.80777,84729.95,0.0,1.008193,0.0,5.790348
2019-03-13,311.77826,-0.8737545,0.53612775,279.2846,84456.4,0.0,1.0251243,0.0,5.7422924
2019-03-14,348.9072,-0.6603101,0.30372682,279.83984,84198.66,0.002035141,0.72681457,0.002033073,5.854806
2019-03-15,242.31775,-0.4935716,0.6524951,278.01755,84049.48,0.0022454262,0.81814593,0.002242909,5.49025
2019-03-16,296.83066,-0.46791902,0.49265862,277.5273,83993.375,0.0025501251,0.67945623,0.002546879,5.693162
2019-03-17,160.90198,0.3533535,-0.66624194,274.52725,83688.94,0.014520645,0.7541466,0.01441623,5.0807953
2019-03-18,415.7308,0.7169005,0.4423453,274.3455,84409.72,0.00068569183,0.8423869,0.00068545685,6.030038
2019-03-19,458.72314,0.3596891,-0.6243636,273.9938,84732.125,0.0019693375,0.7205596,0.0019674008,6.128447
2019-03-20,432.2454,0.041448593,-0.66524315,275.98746,84675.35,7.05719e-05,0.6665332,7.056941e-05,6.0689936
2019-03-21,535.9333,-0.40871492,-0.69508934,277.4628,84680.37,1.5258789e-05,0.80634797,1.5258673e-05,6.28401
2019-03-22,618.5271,1.0416412,0.1993866,276.64044,84656.72,0.0006637573,1.0605525,0.0006635371,6.427341
2019-03-23,434.38535,-0.74431354,0.7785282,276.52957,84238.055,0.00015163422,1.0770835,0.00015162272,6.073932
2019-03-24,330.36148,-0.276481,-0.086657204,275.4232,83772.5,0.018411636,0.28974336,0.018244194,5.8001876
2019-03-25,325.57352,-1.3467407,-1.8917116,274.3702,83819.69,0.0036234856,2.322129,0.0036169365,5.7855883
2019-03-26,275.39127,-0.18145879,-0.10090955,275.50284,84131.54,0.0022406578,0.20762955,0.0022381514,5.6181927
2019-03-27,300.85382,-0.30153593,0.28528404,277.51218,84266.836,0.0011081696,0.4151035,0.001107556,5.7066245
2019-03-28,300.54,0.11734644,0.27152315,277.0636,84439.875,0.002919674,0.29579556,0.0029154199,5.7055807
2019-03-29,288.3925,-0.3277963,0.12185923,276.27283,84332.9,0.011641979,0.3497143,0.011574733,5.6643224
2019-03-30,224.66765,-0.8742644,-1.6246191,274.14267,84365.69,0.011117935,1.8449188,0.011056585,5.4146223
2019-03-31,237.32564,-1.8935915,-2.3016224,275.9217,84377.32,0.00077438354,2.980462,0.0007740839,5.4694333
2019-04-01,325.88205,-0.47500166,-0.16006279,276.99167,83763.98,0.0019602776,0.5012451,0.0019583588,5.7865357
2019-04-02,325.41476,-0.22540729,0.8043442,277.03568,83821.01,0.004864216,0.8353311,0.004852424,5.7851005
2019-04-03,409.4403,-0.25761858,0.69113606,277.8303,84372.914,0.0007586479,0.7375882,0.0007583603,6.014791
2019-04-04,385.44272,-0.7182229,0.79220134,279.1241,84553.9,0.0010399818,1.0693115,0.0010394414,5.9543924
2019-04-05,429.40567,-0.53502655,0.22716396,280.7687,84657.84,0.0003194809,0.5812546,0.00031942988,6.0624022
2019-04-06,243.73743,-0.7732875,-0.102519356,279.54672,84427.54,0.010929108,0.7800537,0.010869817,5.4960914
2019-04-07,342.89658,-0.033541363,0.17021815,280.2506,84442.52,0.0006365776,0.17349133,0.0006363751,5.837429
2019-04-08,354.63724,-0.388909,0.2965463,281.08597,84231.49,0.00022125244,0.48907048,0.00022122797,5.871095
2019-04-09,380.97598,-0.40049997,0.48392424,282.66547,84196.52,9.393692e-05,0.62815833,9.393251e-05,5.9427366
2019-04-10,403.7473,-0.67861813,0.62209636,282.20288,84399.47,0.00021076202,0.920612,0.00021073982,6.000789
2019-04-11,422.42734,-0.10017204,0.43150648,281.8765,84447.93,0.0011491776,0.44298112,0.0011485177,6.0460176
2019-04-12,454.92764,0.026824316,0.13908131,282.26627,84515.805,0.00050258636,0.14164448,0.0005024601,6.120138
2019-04-13,494.8169,0.06231308,-0.18353653,282.3012,84698.62,0.00014972687,0.19382615,0.00014971566,6.204188
2019-04-14,423.45325,-0.74750644,0.55364865,283.74014,84535.555,0.0,0.9302111,0.0,6.0484433
2019-04-15,536.77606,-0.64650726,0.71853894,286.44916,84341.13,0.00015926361,0.9665764,0.00015925094,6.285581
2019-04-16,393.8578,-0.5998802,0.7225488,282.79483,84105.7,0.0024604797,0.93911284,0.0024574578,5.97599
2019-04-17,381.96432,-0.18702316,0.8918012,279.6969,83754.164,0.0155210495,0.9112009,0.01540183,5.9453273
2019-04-18,361.29544,-0.21496964,0.62970036,279.35083,84257.164,0.0024967194,0.665383,0.0024936078,5.889696
2019-04-19,480.33188,-0.4257768,-0.15375264,278.7961,84009.34,0.0037026405,0.45268726,0.0036958025,6.174477
2019-04-20,663.2386,-0.973835,-1.0622717,277.66052,84106.47,0.0016474724,1.4411023,0.0016461168,6.4971347
2019-04-21,643.4588,-2.071275,-0.75717735,278.27438,84135.08,0.0018358231,2.205334,0.00183414,6.466858
2019-04-22,638.2021,-1.8029143,-1.9107666,276.68784,84176.1,0.0016579628,2.6270761,0.0016565899,6.458655
2019-04-23,556.96063,-0.2530613,-0.5678253,277.49362,84978.55,0.0034675598,0.6216636,0.0034615616,6.3224945
2019-04-24,469.01645,-0.13848178,-0.49117532,278.92453,85286.91,0.0048680305,0.5103238,0.00485622,6.1506376
2019-04-25,622.259,-0.616195,-1.0614141,279.35794,85252.75,0.0014843941,1.2273126,0.0014832935,6.4333563
2019-04-26,537.943,-0.5722103,0.19276619,280.18015,85138.164,0.0004453659,0.60380745,0.00044526675,6.2877526
2019-04-27,481.9366,-0.37610245,0.3644651,281.34888,84894.15,0.00012302399,0.52372503,0.00012301642,6.1778126
2019-04-28,493.84518,-0.19521777,0.6079833,283.08133,84620.99,0.0003681183,0.63855594,0.00036805056,6.202222
2019-04-29,451.4789,0.07455826,0.59310275,284.36557,84714.7,0.003147602,0.5977707,0.0031426589,6.112529
2019-04-30,465.29794,-0.08285332,0.28973898,285.014,84844.53,0.00019741058,0.30135253,0.0001973911,6.142678
2019-05-01,466.72458,-0.37202516,0.4336071,286.5452,84642.16,0.0,0.5713299,0.0,6.1457396
2019-05-02,514.9831,-0.33386102,0.81639796,286.81482,84419.24,0.00057697296,0.8820254,0.0005768066,6.244134
2019-05-03,536.69684,-0.2759749,0.57090634,286.40652,84291.8,0.0014600754,0.63411057,0.0014590105,6.2854333
2019-05-04,422.25903,-0.46081862,0.80192375,283.0659,84267.15,0.029630184,0.92489755,0.029199693,6.045619
2019-05-05,371.99146,-0.7457123,0.79760295,283.2936,84728.83,0.006304741,1.0919052,0.0062849494,5.918871
2019-05-06,412.7307,-0.46058717,0.5535908,286.303,84776.0,0.0,0.7201412,0.0,6.022795
2019-05-07,316.632,-0.5693925,0.6287467,285.37924,84551.81,0.00042676926,0.8482513,0.00042667822,5.75774
2019-05-08,425.64944,-0.43361154,0.6853695,287.36966,84229.83,6.484985e-05,0.81101805,6.484775e-05,6.053616
2019-05-09,597.18896,-0.718476,0.7164052,288.28622,84208.99,0.0001950264,1.0146153,0.00019500738,6.392234
2019-05-10,502.8784,-0.1944313,0.5843156,287.57828,84358.1,0.00060224533,0.6158151,0.0006020641,6.2203484
2019-05-11,477.3518,-0.24783961,0.8534133,286.9971,84642.6,0.00018262863,0.8886725,0.00018261196,6.168254
2019-05-12,455.93213,0.14509583,0.6248086,287.09183,84899.23,0.0,0.6414348,0.0,6.122344
2019-05-13,483.5453,-0.07886823,0.33353552,287.23135,84948.19,0.0005617142,0.34273335,0.0005615565,6.181145
2019-05-14,706.40753,0.33364296,-0.1158727,289.15353,84885.586,1.6212463e-05,0.35319132,1.6212332e-05,6.560192
2019-05-15,612.8988,-0.22766876,-0.32966742,290.34207,84867.57,0.0,0.40064156,0.0,6.4182
2019-05-16,588.93335,-0.41596922,-0.088588715,291.6787,84632.98,0.0,0.42529798,0.0,6.378313
2019-05-17,639.79254,-0.717109,-0.22933197,292.52148,84587.01,6.866455e-05,0.7528868,6.866219e-05,6.461144
2019-05-18,518.6852,-0.6315918,0.81761235,292.6168,84508.63,0.00013160706,1.0331496,0.0001315984,6.251297
2019-05-19,636.92285,-0.3789196,0.9430192,292.2004,84425.31,0.0,1.0162998,0.0,6.4566483
2019-05-20,805.30304,0.043594997,0.010623932,290.4457,84490.98,0.0001411438,0.044870835,0.00014113385,6.691219
2019-05-21,643.2942,-0.81507176,0.18049304,288.14468,84871.836,0.0016202927,0.8348172,0.0016189814,6.4666023
2019-05-22,537.90186,-0.054964703,0.9091199,287.844,84869.26,0.0011210442,0.91077995,0.0011204162,6.2876763
2019-05-23,622.9551,0.61975354,0.72090274,288.26303,84670.164,0.00096702576,0.95068145,0.00096655847,6.4344745
2019-05-24,472.21786,-0.22307523,0.45742097,290.2669,84671.07,0.0017604828,0.508917,0.0017589349,6.1574407
2019-05-25,693.5358,-0.70422745,1.2637329,291.36804,84640.94,0.0010972023,1.4467057,0.0010966008,6.541803
2019-05-26,861.7065,0.42014757,0.31678262,291.15927,84546.586,5.722046e-06,0.5261893,5.7220295e-06,6.758915
2019-05-27,837.05566,0.52691525,-0.10822868,290.2842,84862.305,9.536743e-07,0.5379155,9.5367386e-07,6.729891
2019-05-28,879.64154,-0.46200117,-1.0033041,290.4741,84924.96,0.0006556511,1.1045651,0.00065543625,6.7795143
2019-05-29,841.10254,-0.6529611,-0.5173607,291.0704,84956.46,6.67572e-06,0.8330788,6.675698e-06,6.7347136
2019-05-30,1039.5487,-0.9207573,-0.9698734,292.19064,84954.46,4.5776367e-05,1.3373288,4.577532e-05,6.946542
2019-05-31,999.77374,-1.0215677,-0.28261375,292.7501,84962.53,6.580353e-05,1.0599393,6.580136e-05,6.907529
2019-06-01,748.37695,-0.62355167,0.85675687,292.89838,84977.23,0.0,1.0596457,0.0,6.6179066
2019-06-02,780.1616,-0.020493826,0.7539628,295.17215,85006.82,0.00016641617,0.7542413,0.00016640233,6.659501
2019-06-03,689.37103,-0.057093937,0.32181296,296.39594,84887.766,5.722046e-06,0.32683834,5.7220295e-06,6.5357795
2019-06-04,965.21844,-0.8099766,0.29636574,297.47568,84751.1,3.671646e-05,0.8624933,3.6715788e-05,6.8723545
2019-06-05,721.07245,-0.66964215,0.6819191,297.53653,84736.766,0.000104904175,0.95573753,0.000104898674,6.5807395
2019-06-06,927.062,0.48479143,0.65573245,296.4611,84876.79,0.00015926361,0.8154801,0.00015925094,6.8320203
2019-06-07,764.647,-0.4667231,-0.2694365,295.29242,84861.81,3.0994415e-05,0.5389123,3.0993935e-05,6.6394143
2019-06-08,745.83765,-0.48212495,-0.058302563,293.735,85018.164,0.00036525726,0.48563737,0.0003651906,6.614508
2019-06-09,761.6174,-0.973252,-0.48662058,294.12677,85026.85,6.198883e-06,1.0881263,6.198864e-06,6.635444
2019-06-10,496.92813,-0.9090023,0.27738318,292.7836,85019.14,0.00035953522,0.95038235,0.0003594706,6.2084455
2019-06-11,623.96484,-0.30172554,0.6879794,293.50146,84740.984,3.0517578e-05,0.75123495,3.0517112e-05,6.4360943
2019-06-12,802.1308,-0.342268,0.47556558,295.26086,84383.88,9.536743e-07,0.5859266,9.5367386e-07,6.6872716
2019-06-13,971.1501,-0.58064526,-0.08083534,295.5559,84378.68,4.005432e-05,0.58624506,4.005352e-05,6.878481
2019-06-14,1037.8529,-1.1114241,-0.21682675,295.14658,84604.625,0.0006608963,1.1323769,0.000660678,6.9449096
2019-06-15,874.325,-0.85899734,0.06561661,294.74002,84643.85,5.1498413e-05,0.86149985,5.149709e-05,6.7734523
2019-06-16,888.71564,0.12425804,0.70855016,295.25406,84485.836,0.0,0.71936315,0.0,6.7897773
2019-06-17,907.8903,0.15229034,0.111262,295.4751,84404.34,9.2983246e-05,0.1886043,9.2978924e-05,6.8111234
2019-06-18,941.6275,-0.34794044,-0.08502451,295.5966,84374.625,7.677078e-05,0.35817835,7.6767836e-05,6.84761
2019-06-19,925.2862,-0.8254636,0.095728554,294.38358,84389.37,2.9087067e-05,0.83099586,2.9086643e-05,6.830103
2019-06-20,935.6916,-0.8638382,0.1933314,294.46323,84321.21,0.0001206398,0.88520813,0.000120632525,6.841286
2019-06-21,907.08466,-1.1354345,-0.62722844,293.80173,84406.35,0.000623703,1.2971611,0.0006235086,6.810236
2019-06-22,910.1779,-1.4222845,-0.15124321,295.80905,84625.72,0.00010442734,1.4303033,0.00010442189,6.81364
2019-06-23,1037.2374,-1.2849287,-0.25577608,298.07272,84634.65,0.00013875961,1.3101386,0.00013874998,6.9443164
2019-06-24,971.7495,-0.9449024,-0.9391594,298.3608,84645.695,0.000111579895,1.332239,0.000111573674,6.879098
2019-06-25,916.49347,-0.8853671,-1.3077698,298.5162,84745.89,0.00011301041,1.5792836,0.00011300402,6.8205547
2019-06-26,956.3899,-0.84078026,-1.095583,298.52164,84773.29,0.00023508072,1.381019,0.00023505308,6.863166
2019-06-27,886.10815,-0.6785641,-0.8701706,296.73795,84505.68,0.00013780594,1.10347,0.00013779645,6.786839
2019-06-28,900.8877,-0.98777515,-0.17358398,296.44336,84029.664,0.00072288513,1.0029113,0.00072262395,6.8033805
2019-06-29,869.6264,0.8102417,0.104440056,295.05328,83883.305,0.00045347214,0.81694514,0.00045336934,6.7680635
2019-06-30,861.56836,1.6413002,-0.2668794,291.37912,84136.85,0.00054979324,1.6628562,0.00054964214,6.7587543
2019-07-01,1068.962,1.2731476,-0.9369977,289.62302,84681.6,0.00013446808,1.5807812,0.00013445904,6.9744434
2019-07-02,774.9695,-0.9659055,-0.43726858,292.00354,84887.23,0.0,1.0602722,0.0,6.6528234
2019-07-03,802.14923,-0.7090092,-0.42504248,294.28726,84605.22,0.0,0.82665294,0.0,6.6872945
2019-07-04,1030.6548,-0.4553248,-0.8608367,296.08606,84563.46,0.0,0.97383803,0.0,6.9379497
2019-07-05,951.15137,-0.9188054,-1.2323889,296.0024,84384.29,0.0,1.5372006,0.0,6.857673
2019-07-06,863.8344,-0.4574102,-0.5532799,294.96326,84203.18,0.00030374527,0.71787375,0.00030369914,6.761381
2019-07-07,882.0423,-1.0748457,-0.60943604,295.38028,84323.875,0.0003633499,1.2355993,0.0003632839,6.78224
2019-07-08,871.6635,-0.40307108,0.34386888,295.83472,84302.32,2.670288e-05,0.5298227,2.6702524e-05,6.7704034
2019-07-09,956.2517,0.066902794,-0.840915,294.17172,84283.24,0.0009365082,0.8435722,0.00093606993,6.8630214
2019-07-10,874.6618,-0.34270477,0.17393748,294.96854,84190.13,9.536743e-06,0.38431865,9.536698e-06,6.773837
2019-07-11,927.10126,-1.114378,0.50429916,297.33316,83915.95,0.00023031235,1.2231745,0.00023028583,6.8320627
2019-07-12,1252.5079,-0.08754221,0.1740729,297.29984,83879.37,0.0,0.19484612,0.0,7.132903
2019-07-13,1031.4814,0.23262215,-0.5713571,296.1905,84018.54,5.9127808e-05,0.61689705,5.912606e-05,6.938751
2019-07-14,790.1812,0.27331987,-0.025318146,294.75705,84159.12,0.0,0.27449,0.0,6.672262
2019-07-15,949.2375,-0.13655536,0.7593047,297.08224,83953.445,4.7683716e-07,0.7714862,4.7683704e-07,6.855659
2019-07-16,916.986,0.09510485,-0.6300513,296.59244,84021.21,9.536743e-07,0.63718885,9.5367386e-07,6.821092
2019-07-17,950.8833,-0.78384846,-0.036216736,297.259,84044.28,0.0,0.78468466,0.0,6.8573914
2019-07-18,844.7531,-0.1750838,0.17067082,298.60056,84147.84,7.1525574e-06,0.24450535,7.152532e-06,6.739044
2019-07-19,919.8225,-1.1746635,-1.4084116,298.45984,84380.18,9.536743e-07,1.8339732,9.5367386e-07,6.8241806
2019-07-20,826.20294,-1.5146999,-1.1313667,298.79428,84678.28,0.0,1.8905836,0.0,6.7168403
2019-07-21,792.84766,-2.0690696,-0.1275177,300.98373,84574.09,5.722046e-06,2.0729954,5.7220295e-06,6.675631
2019-07-22,903.9014,-1.562802,-0.96253777,301.2549,84272.55,0.0,1.8354369,0.0,6.8067203
2019-07-23,836.9787,-1.5599899,-1.0865701,299.78418,84154.164,0.00017976761,1.9011058,0.00017975146,6.729799
2019-07-24,839.88153,-0.62527084,-0.47970137,299.40707,84115.555,4.2915344e-06,0.7880844,4.2915253e-06,6.733261
2019-07-25,929.6331,0.20692126,0.008629481,298.87357,84244.52,3.33786e-06,0.20710112,3.3378547e-06,6.83479
2019-07-26,957.957,-0.033834457,-0.83223027,296.47067,84284.586,5.8174133e-05,0.83291775,5.817244e-05,6.864803
2019-07-27,946.712,-0.6337312,-0.865921,295.74512,84029.414,0.0,1.0730491,0.0,6.852995
2019-07-28,878.74634,-0.80362195,-0.71245384,295.78058,84048.83,0.00013971329,1.073964,0.00013970352,6.7784963
2019-07-29,931.1416,-0.6697769,0.27517447,297.2997,84225.15,8.583069e-05,0.7241009,8.582701e-05,6.8364115
2019-07-30,779.23676,-0.21585655,0.5597585,298.72153,84242.21,1.4305115e-06,0.5999363,1.4305105e-06,6.6583147
2019-07-31,1105.4486,-0.07142321,-0.00972112,300.03683,84120.96,0.0,0.07208173,0.0,7.0080066
2019-08-01,1036.1158,-0.2579454,-0.3877735,299.8281,84171.87,0.0,0.46572968,0.0,6.9432344
2019-08-02,986.4841,-0.19826762,-0.9853713,298.02094,84088.164,0.00014305115,1.0051203,0.00014304092,6.8941474
2019-08-03,922.11884,-0.5924695,-0.5400117,296.8444,84101.69,0.00011444092,0.8016438,0.00011443437,6.826674
2019-08-04,945.7969,-0.33686447,-0.053026836,297.84808,83940.73,0.00017786026,0.34101248,0.00017784444,6.852028
2019-08-05,918.0503,0.7344659,-0.3451182,296.51212,84089.47,1.8119812e-05,0.81150895,1.8119648e-05,6.8222523
2019-08-06,835.9929,-1.4938768,-1.6382256,293.89413,84490.66,0.0,2.2170815,0.0,6.72862
2019-08-07,816.0444,-1.6046314,-1.4903412,293.8123,84614.555,0.0,2.1899676,0.0,6.7044687
2019-08-08,793.5762,-1.5571474,-1.9420859,293.68893,84680.56,0.0,2.489258,0.0,6.6765494
2019-08-09,749.2669,-1.3729941,-1.6143894,293.662,84551.57,0.0,2.1192844,0.0,6.6190953
2019-08-10,807.06274,-0.36981583,-0.9106929,296.2162,84336.25,0.0,0.9829167,0.0,6.6934013
2019-08-11,940.8,-0.59080124,-1.101635,296.02176,84583.84,0.0,1.2500583,0.0,6.8467307
2019-08-12,794.0493,-1.0049261,-1.1742979,295.4185,84713.07,0.0,1.5455912,0.0,6.6771455
2019-08-13,800.5633,-1.2060999,-0.8356311,295.90625,84790.94,0.0,1.4672955,0.0,6.6853156
2019-08-14,671.6337,-1.1585217,0.10725466,297.24393,84745.88,0.0,1.1634758,0.0,6.509713
2019-08-15,660.3245,-0.9251385,0.054503758,299.2107,84576.195,5.2452087e-06,0.9267426,5.245195e-06,6.4927316
2019-08-16,876.1162,-1.3708769,0.07972145,300.71967,84326.33,1.001358e-05,1.373193,1.001353e-05,6.775499
2019-08-17,1006.0027,-1.5919768,-1.188151,299.45517,84196.6,2.3841858e-06,1.9864775,2.384183e-06,6.91374
2019-08-18,794.5722,-1.931961,-0.78284645,299.684,84386.72,0.00015354156,2.0845437,0.00015352978,6.677804
2019-08-19,881.94946,-1.6401024,-1.0652281,299.68652,84756.76,7.6293945e-06,1.9556705,7.6293654e-06,6.782135
2019-08-20,777.79913,-1.6886482,-1.0673631,299.09988,84939.22,0.0,1.997698,0.0,6.6564684
